tar_area,tar_layer,tar_pop,src_area,src_layer,src_pop,syn_num,w,w_sd
supramarginal,IV,E,precuneus,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,precuneus,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,IV,E,precuneus,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,precuneus,V,E,0,16.448836593433423,1.6448836593433425
supramarginal,IV,E,precuneus,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,precuneus,VI,E,0,16.448836593433423,1.6448836593433425
supramarginal,IV,E,precuneus,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,rostralanteriorcingulate,II/III,E,0,16.448836593433423,1.6448836593433425
supramarginal,IV,E,rostralanteriorcingulate,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,rostralanteriorcingulate,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,IV,E,rostralanteriorcingulate,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,rostralanteriorcingulate,V,E,0,16.448836593433423,1.6448836593433425
supramarginal,IV,E,rostralanteriorcingulate,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,rostralanteriorcingulate,VI,E,0,16.448836593433423,1.6448836593433425
supramarginal,IV,E,rostralanteriorcingulate,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,rostralmiddlefrontal,II/III,E,0,16.448836593433423,1.6448836593433425
supramarginal,IV,E,rostralmiddlefrontal,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,rostralmiddlefrontal,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,IV,E,rostralmiddlefrontal,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,rostralmiddlefrontal,V,E,0,16.448836593433423,1.6448836593433425
supramarginal,IV,E,rostralmiddlefrontal,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,rostralmiddlefrontal,VI,E,0,16.448836593433423,1.6448836593433425
supramarginal,IV,E,rostralmiddlefrontal,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,superiorfrontal,II/III,E,0,16.448836593433423,1.6448836593433425
supramarginal,IV,E,superiorfrontal,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,superiorfrontal,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,IV,E,superiorfrontal,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,superiorfrontal,V,E,0,16.448836593433423,1.6448836593433425
supramarginal,IV,E,superiorfrontal,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,superiorfrontal,VI,E,0,16.448836593433423,1.6448836593433425
supramarginal,IV,E,superiorfrontal,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,superiorparietal,II/III,E,817726,16.448836593433423,1.6448836593433425
supramarginal,IV,E,superiorparietal,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,superiorparietal,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,IV,E,superiorparietal,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,superiorparietal,V,E,642749,16.448836593433423,1.6448836593433425
supramarginal,IV,E,superiorparietal,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,superiorparietal,VI,E,1063007,16.448836593433423,1.6448836593433425
supramarginal,IV,E,superiorparietal,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,superiortemporal,II/III,E,653057,16.448836593433423,1.6448836593433425
supramarginal,IV,E,superiortemporal,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,superiortemporal,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,IV,E,superiortemporal,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,superiortemporal,V,E,597111,16.448836593433423,1.6448836593433425
supramarginal,IV,E,superiortemporal,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,superiortemporal,VI,E,666583,16.448836593433423,1.6448836593433425
supramarginal,IV,E,superiortemporal,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,supramarginal,II/III,E,10730366,16.448836593433423,1.6448836593433425
supramarginal,IV,E,supramarginal,II/III,I,4423209,-82.24418296716713,8.224418296716713
supramarginal,IV,E,supramarginal,IV,E,51554537,16.448836593433423,1.6448836593433425
supramarginal,IV,E,supramarginal,IV,I,38987489,-82.24418296716713,8.224418296716713
supramarginal,IV,E,supramarginal,V,E,2762693,16.448836593433423,1.6448836593433425
supramarginal,IV,E,supramarginal,V,I,34775,-82.24418296716713,8.224418296716713
supramarginal,IV,E,supramarginal,VI,E,28008107,16.448836593433423,1.6448836593433425
supramarginal,IV,E,supramarginal,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,temporalpole,II/III,E,0,16.448836593433423,1.6448836593433425
supramarginal,IV,E,temporalpole,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,temporalpole,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,IV,E,temporalpole,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,temporalpole,V,E,0,16.448836593433423,1.6448836593433425
supramarginal,IV,E,temporalpole,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,temporalpole,VI,E,0,16.448836593433423,1.6448836593433425
supramarginal,IV,E,temporalpole,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,transversetemporal,II/III,E,1434288,16.448836593433423,1.6448836593433425
supramarginal,IV,E,transversetemporal,II/III,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,transversetemporal,IV,E,0,16.448836593433423,1.6448836593433425
supramarginal,IV,E,transversetemporal,IV,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,transversetemporal,V,E,396316,16.448836593433423,1.6448836593433425
supramarginal,IV,E,transversetemporal,V,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,E,transversetemporal,VI,E,340832,16.448836593433423,1.6448836593433425
supramarginal,IV,E,transversetemporal,VI,I,0,-82.24418296716713,8.224418296716713
supramarginal,IV,I,bankssts,II/III,E,148200,14.953487812212206,1.4953487812212207
supramarginal,IV,I,bankssts,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,bankssts,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,bankssts,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,bankssts,V,E,106725,14.953487812212206,1.4953487812212207
supramarginal,IV,I,bankssts,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,bankssts,VI,E,76486,14.953487812212206,1.4953487812212207
supramarginal,IV,I,bankssts,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,caudalanteriorcingulate,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,caudalanteriorcingulate,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,caudalanteriorcingulate,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,caudalanteriorcingulate,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,caudalanteriorcingulate,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,caudalanteriorcingulate,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,caudalanteriorcingulate,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,caudalanteriorcingulate,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,caudalmiddlefrontal,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,caudalmiddlefrontal,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,caudalmiddlefrontal,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,caudalmiddlefrontal,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,caudalmiddlefrontal,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,caudalmiddlefrontal,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,caudalmiddlefrontal,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,caudalmiddlefrontal,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,cuneus,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,cuneus,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,cuneus,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,cuneus,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,cuneus,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,cuneus,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,cuneus,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,cuneus,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,entorhinal,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,entorhinal,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,entorhinal,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,entorhinal,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,entorhinal,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,entorhinal,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,entorhinal,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,entorhinal,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,frontalpole,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,frontalpole,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,frontalpole,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,frontalpole,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,frontalpole,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,frontalpole,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,frontalpole,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,frontalpole,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,fusiform,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,fusiform,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,fusiform,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,fusiform,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,fusiform,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,fusiform,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,fusiform,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,fusiform,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,inferiorparietal,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,inferiorparietal,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,inferiorparietal,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,inferiorparietal,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,inferiorparietal,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,inferiorparietal,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,inferiorparietal,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,inferiorparietal,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,inferiortemporal,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,inferiortemporal,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,inferiortemporal,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,inferiortemporal,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,inferiortemporal,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,inferiortemporal,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,inferiortemporal,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,inferiortemporal,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,insula,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,insula,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,insula,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,insula,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,insula,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,insula,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,insula,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,insula,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,isthmuscingulate,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,isthmuscingulate,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,isthmuscingulate,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,isthmuscingulate,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,isthmuscingulate,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,isthmuscingulate,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,isthmuscingulate,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,isthmuscingulate,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,lateraloccipital,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,lateraloccipital,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,lateraloccipital,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,lateraloccipital,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,lateraloccipital,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,lateraloccipital,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,lateraloccipital,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,lateraloccipital,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,lateralorbitofrontal,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,lateralorbitofrontal,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,lateralorbitofrontal,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,lateralorbitofrontal,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,lateralorbitofrontal,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,lateralorbitofrontal,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,lateralorbitofrontal,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,lateralorbitofrontal,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,lingual,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,lingual,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,lingual,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,lingual,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,lingual,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,lingual,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,lingual,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,lingual,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,medialorbitofrontal,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,medialorbitofrontal,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,medialorbitofrontal,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,medialorbitofrontal,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,medialorbitofrontal,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,medialorbitofrontal,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,medialorbitofrontal,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,medialorbitofrontal,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,middletemporal,II/III,E,238733,14.953487812212206,1.4953487812212207
supramarginal,IV,I,middletemporal,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,middletemporal,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,middletemporal,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,middletemporal,V,E,188533,14.953487812212206,1.4953487812212207
supramarginal,IV,I,middletemporal,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,middletemporal,VI,E,218263,14.953487812212206,1.4953487812212207
supramarginal,IV,I,middletemporal,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,paracentral,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,paracentral,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,paracentral,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,paracentral,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,paracentral,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,paracentral,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,paracentral,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,paracentral,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,parahippocampal,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,parahippocampal,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,parahippocampal,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,parahippocampal,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,parahippocampal,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,parahippocampal,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,parahippocampal,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,parahippocampal,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,parsopercularis,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,parsopercularis,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,parsopercularis,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,parsopercularis,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,parsopercularis,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,parsopercularis,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,parsopercularis,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,parsopercularis,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,parsorbitalis,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,parsorbitalis,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,parsorbitalis,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,parsorbitalis,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,parsorbitalis,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,parsorbitalis,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,parsorbitalis,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,parsorbitalis,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,parstriangularis,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,parstriangularis,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,parstriangularis,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,parstriangularis,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,parstriangularis,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,parstriangularis,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,parstriangularis,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,parstriangularis,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,pericalcarine,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,pericalcarine,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,pericalcarine,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,pericalcarine,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,pericalcarine,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,pericalcarine,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,pericalcarine,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,pericalcarine,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,postcentral,II/III,E,6459687,14.953487812212206,1.4953487812212207
supramarginal,IV,I,postcentral,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,postcentral,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,postcentral,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,postcentral,V,E,783917,14.953487812212206,1.4953487812212207
supramarginal,IV,I,postcentral,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,postcentral,VI,E,1646322,14.953487812212206,1.4953487812212207
supramarginal,IV,I,postcentral,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,posteriorcingulate,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,posteriorcingulate,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,posteriorcingulate,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,posteriorcingulate,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,posteriorcingulate,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,posteriorcingulate,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,posteriorcingulate,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,posteriorcingulate,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,precentral,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,precentral,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,precentral,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,precentral,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,precentral,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,precentral,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,precentral,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,precentral,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,precuneus,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,precuneus,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,precuneus,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,precuneus,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,precuneus,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,precuneus,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,precuneus,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,precuneus,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,rostralanteriorcingulate,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,rostralanteriorcingulate,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,rostralanteriorcingulate,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,rostralanteriorcingulate,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,rostralanteriorcingulate,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,rostralanteriorcingulate,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,rostralanteriorcingulate,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,rostralanteriorcingulate,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,rostralmiddlefrontal,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,rostralmiddlefrontal,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,rostralmiddlefrontal,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,rostralmiddlefrontal,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,rostralmiddlefrontal,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,rostralmiddlefrontal,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,rostralmiddlefrontal,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,rostralmiddlefrontal,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,superiorfrontal,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,superiorfrontal,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,superiorfrontal,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,superiorfrontal,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,superiorfrontal,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,superiorfrontal,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,superiorfrontal,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,superiorfrontal,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,superiorparietal,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,superiorparietal,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,superiorparietal,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,superiorparietal,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,superiorparietal,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,superiorparietal,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,superiorparietal,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,superiorparietal,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,superiortemporal,II/III,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,superiortemporal,II/III,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,superiortemporal,IV,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,superiortemporal,IV,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,superiortemporal,V,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,superiortemporal,V,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,superiortemporal,VI,E,0,14.953487812212206,1.4953487812212207
supramarginal,IV,I,superiortemporal,VI,I,0,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,supramarginal,II/III,E,26422405,7.476743906106103,0.7476743906106104
supramarginal,IV,I,supramarginal,II/III,I,577061,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,supramarginal,IV,E,22240331,7.476743906106103,0.7476743906106104
supramarginal,IV,I,supramarginal,IV,I,12434041,-37.38371953053052,3.7383719530530524
supramarginal,IV,I,supramarginal,V,E,361096,7.476743906106103,0.7476743906106104
